_id,lat,lon,region,name_en,name_ru,official_status
253016504,55.3829765,39.0356223,Московская область,Yegoryevsk,Егорьевск,город
253041038,55.9964233,37.1985340,Москва,Zelenograd,Зеленоград,город
253241997,54.3674510,56.1688190,Башкортостан,Karmaskaly,Кармаскалы,село
253243268,54.4057240,56.7841220,Башкортостан,,Архангельское,село
253258948,54.2410247,57.9736815,Башкортостан,Mezhgorye,Межгорье,город
253261493,53.9680705,58.4099549,Башкортостан,Beloretsk,Белорецк,город
253266942,54.5896800,55.3856050,Башкортостан,,Чишмы,рабочий посёлок
253331857,55.6149602,36.9887625,Московская область,Golitsyno,Голицыно,город
253338946,55.5064780,36.0213092,Московская область,Mozhaisk,Можайск,город
253338948,55.6014428,36.4662973,Московская область,Tuchkovo,Тучково,посёлок городского типа
253338949,55.5755486,36.6952802,Московская область,Kubinka,Кубинка,город
253338950,55.7293613,36.8585382,Московская область,Zvenigorod,Звенигород,город
253338954,55.6321572,37.0110986,Московская область,Bolshiye Vyazyomy,Большие Вязёмы,посёлок городского типа
253397948,55.2067186,36.4813883,Калужская область,Borovsk,Боровск,город
253438546,55.8217545,37.3400897,Московская область,Krasnogorsk,Красногорск,город
253438581,55.8394789,37.1770987,Московская область,Nakhabino,Нахабино,посёлок городского типа
253438739,55.9145993,36.8595482,Московская область,Istra,Истра,город
253732932,55.4220000,38.2591000,Московская область,Bronnitsy,Бронницы,город
253737355,48.2877616,46.1744879,Астраханская область,Akhtubinsk,Ахтубинск,город
253814474,45.6123531,38.9504299,Краснодарский край,Timashevsk,Тимашёвск,город
254554018,44.6771120,34.4095393,,Alushta,Алушта,город
254587738,57.9594730,102.7341920,Иркутская область,Ust-Ilimsk,Усть-Илимск,город
254855683,60.4197960,44.2545510,Вологодская область,,Нюксеница,село
254862887,59.9736254,42.7587335,Вологодская область,Totma,Тотьма,город
255184479,56.2541234,37.9908107,Московская область,Khotkovo,Хотьково,город
255594586,56.4773340,53.8192957,,Sarapul,Сарапул,город
255910496,54.5712666,20.1734409,Калининградская область,Ladushkin,Ладушкин,город
255954981,56.4426833,52.2138722,Удмуртия,Mozhga,Можга,город
256195802,56.0718871,37.5613540,Московская область,Marfino,Марфино,село
256361815,56.0314640,35.5102036,Московская область,Shakhovskaya,Шаховская,посёлок городского типа
256361817,55.5069136,37.5673544,Москва,Shcherbinka,Щербинка,город
256361832,55.4368213,37.7680693,Московская область,Domodedovo,Домодедово,город
256361842,55.5571496,37.7087142,Московская область,Vidnoye,Видное,город
256361843,55.5709361,38.2282099,Московская область,Ramenskoye,Раменское,город
256361844,55.8413710,38.1967476,Московская область,Monino,Монино,посёлок городского типа
256361845,55.8070323,38.1774172,Московская область,Staraya Kupavna,Старая Купавна,город
256361846,55.7622453,37.8565550,Московская область,Reutov,Реутов,город
256361847,55.8792983,38.7858721,Московская область,Elektrogorsk,Электрогорск,город
256361848,55.7448093,38.8491341,Московская область,Drezna,Дрезна,город
256361850,55.5784030,39.5437584,Московская область,Shatura,Шатура,город
256361853,55.9310313,39.4599489,Владимирская область,Petushki,Петушки,город
256361854,55.9196010,39.1772776,Владимирская область,Pokrov,Покров,город
256361855,56.1345496,38.4454114,Московская область,Fryanovo,Фряново,рабочий посёлок
256361856,56.0061165,38.3835224,Московская область,Chernogolovka,Черноголовка,город
256361857,56.1374270,37.9305867,Московская область,Sofrino,Софрино,рабочий посёлок
256361858,56.1210895,38.1457655,Московская область,Krasnoarmeysk,Красноармейск,город
256361859,56.5626500,37.4255388,Московская область,Zaprudnya,Запрудня,посёлок городского типа
256361860,56.5268495,37.6003039,Московская область,,Вербилки,посёлок городского типа
256361864,56.2899360,37.4838441,Московская область,Yakhroma,Яхрома,город
256361865,55.6998907,36.1946992,Московская область,Ruza,Руза,город
256361867,55.3432380,36.1851450,Московская область,Vereya,Верея,город
256361869,54.8865980,38.0772589,Московская область,Stupino,Ступино,город
256361870,54.8374490,38.1505119,Московская область,Kashira,Кашира,город
256361871,54.8347213,37.6139685,Московская область,Pushchino,Пущино,город
256361872,54.4792708,37.6933290,Тульская область,Yasnogorsk,Ясногорск,город
256361873,54.8542090,38.5598853,Московская область,Ozyory,Озёры,город
256361874,54.7585694,38.8818137,Московская область,Zaraysk,Зарайск,город
256361878,54.9442460,39.3396130,Московская область,,Белоомут,посёлок городского типа
256361879,56.4405070,38.2443390,Московская область,,Краснозаводск,город
256361882,56.2288910,35.6399029,Московская область,,Лотошино,посёлок городского типа
256361884,56.0104274,37.8461892,Московская область,Pushkino,Пушкино,город
256361885,56.2422530,37.5203680,Московская область,,Деденёво,посёлок городского типа
256361886,56.4158101,38.1736347,Московская область,Peresvet,Пересвет,город
